Fold	Epoch	Time	RMSE_tr	R2_tr	MAE_te	RMSE_te	R2_te	PCC_te	SCC_te
6	15	2334.5	0.674	0.7228	1.0654	1.36	-0.0299	0.3885	0.3958
6	16	2489.2	0.6681	0.7276	1.0161	1.3103	0.0441	0.3815	0.3849
6	17	2645.1	0.6649	0.7302	1.0197	1.3065	0.0495	0.3959	0.4073
6	18	2800.1	0.6584	0.7354	0.9811	1.2782	0.0903	0.4133	0.4195
6	19	2956.8	0.655	0.7381	1.0178	1.3062	0.05	0.397	0.4054
6	20	3112.2	0.6279	0.7594	1.0233	1.32	0.0298	0.3795	0.3864
6	21	3267.4	0.6205	0.765	1.0081	1.3031	0.0545	0.3902	0.4009
6	22	3423.7	0.6172	0.7675	1.0351	1.3306	0.0142	0.3684	0.3784
6	23	3579.9	0.6143	0.7697	1.0204	1.3145	0.0379	0.3802	0.3896
6	24	3734.6	0.6112	0.772	1.0689	1.365	-0.0375	0.3609	0.3682
6	25	3889.5	0.6077	0.7746	1.0463	1.3423	-0.0032	0.3694	0.3756
6	26	4045.1	0.6043	0.7771	1.0497	1.3542	-0.0211	0.3556	0.3636
6	27	4200.2	0.6024	0.7785	1.0693	1.3772	-0.0561	0.3376	0.3465
6	28	4356.2	0.5986	0.7813	1.0536	1.3579	-0.0268	0.3552	0.3604
6	29	4512.5	0.5979	0.7818	1.0464	1.3515	-0.0171	0.3501	0.3579
6	30	4668.0	0.5794	0.7951	1.0678	1.3729	-0.0496	0.3445	0.3506
6	31	4821.8	0.5755	0.7979	1.0922	1.4007	-0.0925	0.3353	0.343
6	32	4977.8	0.5727	0.7998	1.069	1.3783	-0.0579	0.3357	0.3448
6	33	5132.5	0.5694	0.8021	1.0861	1.3981	-0.0884	0.3311	0.339
6	34	5288.4	0.5676	0.8033	1.0878	1.4004	-0.092	0.3329	0.3405
6	35	5444.1	0.5654	0.8049	1.0809	1.3907	-0.0769	0.3227	0.3301
6	36	5599.4	0.5637	0.806	1.0785	1.3917	-0.0784	0.34	0.3522
6	37	5754.9	0.5616	0.8075	1.0869	1.3996	-0.0907	0.3351	0.3433
6	38	5909.6	0.5591	0.8092	1.0885	1.3999	-0.0912	0.3365	0.3482
6	39	6064.4	0.5569	0.8107	1.0806	1.3928	-0.0801	0.3278	0.3358
6	40	6221.1	0.5447	0.8189	1.0745	1.3854	-0.0687	0.3357	0.3433
6	41	6377.0	0.5418	0.8208	1.0981	1.4121	-0.1104	0.3389	0.3469
6	42	6532.5	0.5402	0.8219	1.0985	1.4137	-0.1128	0.3307	0.3406
6	43	6686.8	0.538	0.8234	1.1041	1.4193	-0.1217	0.3262	0.3352
6	44	6843.4	0.5365	0.8244	1.0916	1.4063	-0.1012	0.3307	0.3404
6	45	6998.3	0.5351	0.8253	1.0918	1.4073	-0.1027	0.3279	0.3363
6	46	7153.0	0.5332	0.8265	1.1019	1.4167	-0.1176	0.3211	0.3283
6	47	7308.9	0.5312	0.8278	1.1028	1.4167	-0.1176	0.3238	0.3303
6	48	7463.3	0.5295	0.8289	1.0944	1.412	-0.1102	0.3167	0.3237
6	49	7619.2	0.5278	0.83	1.1013	1.4183	-0.1201	0.3234	0.3305
6	50	7774.5	0.5192	0.8355	1.1105	1.428	-0.1355	0.3228	0.3285
7	1	155.2	1.1012	0.2756	0.7997	1.0369	0.2711	0.5244	0.5305
7	2	311.4	0.9304	0.4829	0.8355	1.0734	0.2188	0.509	0.5073
7	3	465.1	0.8576	0.5607	0.8239	1.0665	0.2289	0.4966	0.4971
7	4	619.8	0.8156	0.6027	0.8225	1.0638	0.2327	0.5125	0.5112
7	5	775.3	0.7881	0.629	0.8232	1.0641	0.2323	0.5047	0.5048
7	6	932.0	0.7675	0.6481	0.8285	1.0767	0.214	0.4971	0.5005
7	7	1087.1	0.7553	0.6592	0.8321	1.0803	0.2088	0.501	0.5086
7	8	1242.5	0.742	0.6711	0.811	1.0538	0.2471	0.5083	0.5126
7	9	1397.7	0.7343	0.6779	0.8364	1.0865	0.1996	0.4864	0.4915
7	10	1553.4	0.688	0.7173	0.821	1.0631	0.2338	0.5013	0.5022
7	11	1709.1	0.6757	0.7273	0.8656	1.1237	0.1438	0.4804	0.4835
7	12	1865.4	0.6714	0.7307	0.8408	1.0907	0.1934	0.4838	0.4863
7	13	2020.1	0.6684	0.7331	0.881	1.1367	0.124	0.4892	0.4916
7	14	2175.5	0.6684	0.7331	0.8526	1.101	0.1782	0.4711	0.4695
7	15	2330.9	0.6593	0.7403	0.8413	1.0878	0.1978	0.4728	0.4727
7	16	2487.2	0.6572	0.742	0.8632	1.1158	0.1558	0.4531	0.4543
7	17	2643.1	0.6543	0.7443	0.8571	1.1115	0.1624	0.4585	0.4591
7	18	2797.9	0.6525	0.7457	0.874	1.1289	0.1359	0.4485	0.4444
7	19	2954.1	0.6497	0.7479	0.8533	1.1069	0.1692	0.4541	0.4578
7	20	3109.4	0.622	0.7689	0.8724	1.1253	0.1414	0.4497	0.4479
7	21	3264.9	0.6166	0.7729	0.9086	1.1706	0.0709	0.4315	0.4318
7	22	3420.4	0.6148	0.7742	0.8836	1.1422	0.1155	0.4378	0.4357
7	23	3576.2	0.6084	0.7789	0.8974	1.1604	0.0871	0.4234	0.422
7	24	3731.8	0.6076	0.7794	0.8824	1.1445	0.1119	0.4461	0.4447
7	25	3886.6	0.6057	0.7809	0.9007	1.1676	0.0758	0.4284	0.4264
7	26	4040.8	0.6027	0.783	0.8875	1.1472	0.1077	0.4281	0.43
7	27	4196.5	0.5985	0.7861	0.8901	1.1511	0.1017	0.4318	0.4335
7	28	4352.2	0.6008	0.7844	0.8811	1.1396	0.1195	0.4361	0.4391
7	29	4508.3	0.5952	0.7883	0.9062	1.1698	0.0722	0.4282	0.4256
7	30	4664.2	0.5774	0.8008	0.899	1.1634	0.0824	0.4299	0.4295
7	31	4820.6	0.5745	0.8028	0.9086	1.1769	0.0609	0.4323	0.4322
7	32	4974.5	0.5721	0.8045	0.9044	1.1704	0.0713	0.4192	0.4193
7	33	5129.9	0.5698	0.806	0.9046	1.1682	0.0748	0.4186	0.4198
7	34	5284.6	0.5685	0.807	0.9082	1.176	0.0624	0.4185	0.4182
7	35	5440.2	0.566	0.8086	0.9109	1.1801	0.0558	0.4118	0.4129
7	36	5596.2	0.5663	0.8084	0.9069	1.1724	0.0681	0.4141	0.4146
7	37	5751.9	0.5638	0.8101	0.9046	1.171	0.0702	0.4243	0.4253
7	38	5907.0	0.5607	0.8122	0.9119	1.1818	0.0531	0.4164	0.4156
7	39	6063.4	0.5588	0.8135	0.911	1.1796	0.0566	0.4172	0.4179
7	40	6217.8	0.5476	0.8209	0.9166	1.1871	0.0445	0.4118	0.413
7	41	6372.6	0.5448	0.8227	0.9192	1.1892	0.0412	0.4064	0.407
7	42	6527.8	0.543	0.8239	0.9221	1.1942	0.033	0.4049	0.4083
7	43	6683.1	0.5422	0.8244	0.9187	1.1886	0.0421	0.4068	0.4065
7	44	6839.1	0.5408	0.8253	0.9155	1.1856	0.0469	0.4072	0.4088
7	45	6994.7	0.5392	0.8263	0.9229	1.1945	0.0326	0.4055	0.4067
7	46	7149.6	0.5362	0.8283	0.9204	1.1891	0.0414	0.4031	0.4042
7	47	7304.6	0.5352	0.8289	0.9188	1.1859	0.0465	0.4016	0.4026
7	48	7460.8	0.5329	0.8303	0.9321	1.2041	0.0169	0.3967	0.3975
7	49	7616.4	0.532	0.831	0.9431	1.2205	-0.0099	0.4031	0.4048
7	50	7771.1	0.5256	0.835	0.9276	1.1994	0.0246	0.4032	0.4051
8	1	155.3	1.0904	0.2866	0.8188	1.0242	0.3146	0.5728	0.5625
8	2	311.5	0.9317	0.4792	0.863	1.0764	0.2429	0.5099	0.4932
8	3	466.7	0.8747	0.5409	0.9294	1.1562	0.1264	0.5058	0.4978
8	4	622.9	0.8391	0.5775	0.8463	1.0635	0.261	0.522	0.5166
8	5	777.6	0.8143	0.6021	0.8793	1.0948	0.2167	0.4807	0.469
8	6	933.5	0.7964	0.6194	0.8725	1.0967	0.2141	0.5112	0.4998
8	7	1089.3	0.7821	0.633	0.8877	1.1107	0.1939	0.4704	0.4534
8	8	1243.0	0.7708	0.6435	0.8996	1.1295	0.1663	0.4658	0.4494
8	9	1398.5	0.764	0.6498	0.9123	1.1436	0.1453	0.4731	0.4567
8	10	1553.8	0.7187	0.6901	0.9117	1.1494	0.1366	0.4452	0.4304
8	11	1709.5	0.708	0.6993	0.8786	1.0991	0.2107	0.4794	0.4676
8	12	1864.2	0.7022	0.7041	0.9321	1.1682	0.1082	0.4389	0.4242
8	13	2020.5	0.6963	0.7091	0.9419	1.189	0.0761	0.4418	0.4273
8	14	2175.0	0.6919	0.7128	0.9514	1.1931	0.0697	0.4229	0.405
8	15	2330.6	0.6879	0.7161	0.9232	1.1585	0.123	0.4369	0.4198
8	16	2485.5	0.6841	0.7192	0.919	1.153	0.1313	0.4451	0.43
8	17	2639.5	0.6809	0.7218	0.9526	1.2013	0.0569	0.445	0.4288
8	18	2794.5	0.6757	0.726	0.9542	1.2076	0.047	0.4308	0.4143
8	19	2949.4	0.6732	0.7281	0.899	1.132	0.1627	0.4649	0.4507
8	20	3103.7	0.6462	0.7494	0.9343	1.1801	0.09	0.4413	0.4224
8	21	3258.4	0.6414	0.7532	0.9439	1.1912	0.0728	0.4362	0.4221
8	22	3412.9	0.6375	0.7562	0.9505	1.2065	0.0488	0.4257	0.4109
8	23	3566.7	0.6351	0.758	0.9454	1.1964	0.0647	0.4244	0.4091
8	24	3721.7	0.6318	0.7605	0.9383	1.1847	0.0829	0.4296	0.4133
8	25	3877.0	0.6297	0.7621	0.9553	1.2126	0.0391	0.4335	0.4163
8	26	4033.1	0.6269	0.7642	0.9338	1.182	0.0871	0.4241	0.4101
8	27	4188.5	0.6241	0.7663	0.9679	1.2317	0.0087	0.4109	0.399
8	28	4344.5	0.6218	0.768	0.955	1.2093	0.0443	0.425	0.4104
8	29	4499.5	0.6183	0.7706	0.9569	1.2124	0.0394	0.4124	0.3983
8	30	4654.4	0.6003	0.7838	0.9517	1.2064	0.0489	0.4148	0.4007
8	31	4809.5	0.5956	0.7872	0.9643	1.2276	0.0152	0.4134	0.3991
8	32	4965.1	0.5928	0.7891	0.9554	1.2115	0.0409	0.4119	0.3992
8	33	5120.7	0.5898	0.7913	0.9634	1.2252	0.0191	0.4094	0.3973
8	34	5276.6	0.5867	0.7935	0.9581	1.2181	0.0304	0.4097	0.3945
8	35	5431.3	0.5856	0.7943	0.9521	1.2093	0.0443	0.418	0.4055
8	36	5586.2	0.5829	0.7961	0.9647	1.2303	0.0109	0.4023	0.3889
8	37	5741.6	0.5797	0.7984	0.9809	1.2497	-0.0205	0.4063	0.3903
8	38	5895.5	0.5759	0.801	0.9853	1.2581	-0.0342	0.3927	0.3795
8	39	6049.7	0.5747	0.8019	0.9708	1.2364	0.001	0.4081	0.3937
8	40	6204.8	0.5619	0.8106	0.9836	1.2569	-0.0323	0.3932	0.3826
8	41	6360.3	0.5583	0.8129	0.9826	1.2538	-0.0273	0.3874	0.3766
8	42	6515.8	0.5566	0.8141	1.0013	1.2784	-0.0679	0.3844	0.3714
8	43	6671.0	0.5544	0.8156	0.9968	1.2736	-0.06	0.3744	0.3626
8	44	6826.4	0.5518	0.8173	0.9957	1.2706	-0.0549	0.3906	0.3775
8	45	6980.5	0.5498	0.8186	1.0073	1.2894	-0.0864	0.3785	0.3672
8	46	7136.1	0.5475	0.8202	0.9955	1.2741	-0.0608	0.3772	0.3668
8	47	7291.2	0.5454	0.8215	1.0056	1.2906	-0.0885	0.379	0.3682
8	48	7446.3	0.5439	0.8225	0.9945	1.2739	-0.0605	0.381	0.3683
8	49	7602.0	0.5415	0.8241	0.9937	1.2732	-0.0593	0.3751	0.3656
8	50	7757.5	0.5333	0.8293	0.9999	1.2815	-0.0731	0.3787	0.3684
9	1	156.2	1.0771	0.2983	0.844	1.0877	0.2839	0.5379	0.5242
9	2	311.9	0.9259	0.4815	0.865	1.1129	0.2504	0.5035	0.5043
9	3	468.6	0.8771	0.5347	1.003	1.2645	0.0322	0.3983	0.3803
9	4	625.6	0.8501	0.5629	0.9185	1.1712	0.1698	0.4483	0.4457
9	5	781.0	0.8304	0.5829	0.9306	1.1825	0.1536	0.4447	0.4407
9	6	937.2	0.8177	0.5956	0.9575	1.2164	0.1045	0.4148	0.4015
9	7	1092.2	0.8033	0.6097	1.005	1.2799	0.0084	0.3718	0.3643
9	8	1247.7	0.7931	0.6195	0.9398	1.1953	0.1352	0.4311	0.4079
9	9	1402.7	0.7813	0.6308	0.9663	1.2208	0.098	0.4184	0.4072
9	10	1557.7	0.736	0.6724	0.9831	1.2466	0.0594	0.401	0.3894
9	11	1711.8	0.7219	0.6848	1.0623	1.3461	-0.0967	0.3571	0.3449
9	12	1865.8	0.7115	0.6939	1.0233	1.3009	-0.0244	0.3717	0.3559
9	13	2020.9	0.7028	0.7013	1.04	1.3184	-0.052	0.3528	0.3353
9	14	2175.5	0.6931	0.7094	1.0541	1.3409	-0.0883	0.3245	0.3087
9	15	2329.3	0.6842	0.7169	1.05	1.3347	-0.0783	0.3566	0.3394
9	16	2484.3	0.6761	0.7235	1.1126	1.4159	-0.2133	0.3337	0.3149
9	17	2638.8	0.6702	0.7284	1.093	1.385	-0.1611	0.3225	0.3045
9	18	2794.5	0.6644	0.733	1.0775	1.3718	-0.1389	0.3249	0.3076
9	19	2949.3	0.6578	0.7383	1.049	1.3286	-0.0683	0.3468	0.3261
9	20	3103.4	0.6272	0.7621	1.0659	1.3454	-0.0956	0.322	0.2988
9	21	3257.2	0.6168	0.7699	1.0628	1.3488	-0.1011	0.3346	0.3155
9	22	3412.4	0.6108	0.7743	1.0959	1.3899	-0.1692	0.3121	0.2886
9	23	3567.6	0.606	0.7779	1.0831	1.3767	-0.1472	0.3256	0.3058
9	24	3721.9	0.6004	0.782	1.0821	1.3742	-0.143	0.3037	0.2827
9	25	3878.2	0.5971	0.7844	1.0871	1.3809	-0.1541	0.3204	0.2968
9	26	4033.8	0.592	0.788	1.076	1.3597	-0.1189	0.3282	0.3033
9	27	4188.4	0.5878	0.791	1.1039	1.4034	-0.1921	0.3059	0.2815
9	28	4343.5	0.5846	0.7933	1.0808	1.3681	-0.1328	0.3094	0.2825
9	29	4499.1	0.582	0.7951	1.0967	1.3865	-0.1636	0.3113	0.2885
9	30	4654.8	0.5593	0.8108	1.1018	1.3923	-0.1733	0.3137	0.2886
9	31	4810.6	0.5537	0.8146	1.1229	1.4183	-0.2175	0.2948	0.2694
9	32	4966.2	0.5501	0.817	1.0927	1.3821	-0.1562	0.321	0.2979
9	33	5121.1	0.5464	0.8194	1.1189	1.4168	-0.2149	0.2976	0.2718
9	34	5276.2	0.5441	0.821	1.11	1.404	-0.1931	0.3036	0.2776
9	35	5431.1	0.5415	0.8227	1.1009	1.3919	-0.1727	0.3014	0.276
9	36	5586.4	0.5385	0.8246	1.1323	1.4298	-0.2374	0.2892	0.2622
9	37	5741.1	0.5364	0.826	1.1033	1.3955	-0.1787	0.3137	0.2868
9	38	5895.2	0.5328	0.8283	1.1393	1.4441	-0.2621	0.2973	0.2696
9	39	6050.1	0.5305	0.8298	1.1329	1.4309	-0.2393	0.294	0.2662
9	40	6204.1	0.5171	0.8383	1.1402	1.4404	-0.2558	0.2907	0.2632
9	41	6358.5	0.5128	0.841	1.1391	1.4422	-0.259	0.2918	0.265
9	42	6513.3	0.5105	0.8424	1.1332	1.4328	-0.2425	0.2977	0.271
9	43	6668.8	0.5088	0.8435	1.1318	1.4328	-0.2426	0.298	0.2702
9	44	6824.3	0.5066	0.8448	1.1447	1.4479	-0.2689	0.2892	0.2609
9	45	6979.1	0.5049	0.8458	1.1399	1.4388	-0.2529	0.2924	0.2633
9	46	7134.4	0.5029	0.8471	1.1432	1.4461	-0.2657	0.2869	0.2588
9	47	7290.0	0.5008	0.8483	1.149	1.4518	-0.2757	0.2866	0.2601
9	48	7444.9	0.4984	0.8498	1.1459	1.4501	-0.2728	0.2898	0.264
9	49	7599.6	0.4968	0.8507	1.1594	1.4643	-0.2978	0.2866	0.2592
9	50	7754.7	0.4881	0.8559	1.1491	1.4528	-0.2775	0.2912	0.2652
